anime_id,title,title_japanese,episodes,aired_from,tags,image_url,image_path
7768,Tantei Opera Milky Holmes,探偵オペラ ミルキィホームズ,12,2010-10-07,card game pg-13 - teen 13 or older j.c.staff comedi superpow mysteri,https://myanimelist.cdn-dena.com/images/anime/10/26676.jpg,posters/7768.jpg
1896,Akibakei Kanojo,アキバ系彼女,3,2004-06-25,visual novel rx - hentai imagehous hentai,https://myanimelist.cdn-dena.com/images/anime/4/36727.jpg,posters/1896.jpg
14827,D.C.III: Da Capo III,D.C.III ～ダ・カーポIII～,13,2013-01-05,visual novel pg-13 - teen 13 or older kazamigakuenkoushikidouga-bu ecchi romanc school drama,https://myanimelist.cdn-dena.com/images/anime/12/44167.jpg,posters/14827.jpg
13517,Ryuugajou Nanana no Maizoukin,龍ヶ嬢七々々の埋蔵金,1,2011-12-26,light novel pg-13 - teen 13 or older a-1pictur comedi supernatur,https://myanimelist.cdn-dena.com/images/anime/11/47725.jpg,posters/13517.jpg
10389,Momo e no Tegami,ももへの手紙,1,2011-09-10,origin g - all age productioni.g supernatur drama,https://myanimelist.cdn-dena.com/images/anime/2/43557.jpg,posters/10389.jpg
6377,Zan Sayonara Zetsubou Sensei,懺・さよなら絶望先生,13,2009-07-05,manga r - 17+ (violenc & profanity) shaft parodi comedi school,https://myanimelist.cdn-dena.com/images/anime/5/14728.jpg,posters/6377.jpg
32956,Aware! Meisaku-kun,あはれ! 名作くん,0,2016-04-08,origin g - all age pieintheski comedi parodi kid school,https://myanimelist.cdn-dena.com/images/anime/13/79069.jpg,posters/32956.jpg
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,映画 プリキュアオールスターズDX みんなともだちっ☆奇跡の全員大集合!,1,2009-03-20,origin g - all age toeianim action fantasi magic shoujo,https://myanimelist.cdn-dena.com/images/anime/2/20243.jpg,posters/5753.jpg
600,Legend of Duo,LEGEND OF DUO,12,2005-04-21,origin r - 17+ (violenc & profanity) radix marineentertain supernatur drama vampir shounenai,https://myanimelist.cdn-dena.com/images/anime/7/23556.jpg,posters/600.jpg
14513,Magi: The Labyrinth of Magic,マギ The labyrinth of magic,25,2012-10-07,manga pg-13 - teen 13 or older a-1pictur action adventur fantasi magic shounen,https://myanimelist.cdn-dena.com/images/anime/11/42773.jpg,posters/14513.jpg
2952,Final Fantasy VII: Advent Children Complete,ファイナルファンタジーVII アドベントチルドレンコンプリート,1,2009-04-16,game pg-13 - teen 13 or older squareenix action fantasi superpow,https://myanimelist.cdn-dena.com/images/anime/6/63573.jpg,posters/2952.jpg
33391,Red Ash: Gearworld,Red Ash -GEARWORLD-,1,2017-03-11,game g - all age studio4°c action sci-fi,https://myanimelist.cdn-dena.com/images/anime/2/80222.jpg,posters/33391.jpg
24417,Maido! Urayasu Tekkin Kazoku,毎度! 浦安鉄筋家族,25,2014-07-06,manga pg-13 - teen 13 or older studiodeen comedi shounen,https://myanimelist.cdn-dena.com/images/anime/3/65115.jpg,posters/24417.jpg
36894,Inazma Delivery: Dougyousha Attack-hen,イナズマデリバリー 同業者アタック編,10,2017-12-08,origin pg-13 - teen 13 or older kanabangraph action sci-fi comedi,https://myanimelist.cdn-dena.com/images/anime/4/89278.jpg,posters/36894.jpg
1042,Bronze: Zetsuai Since 1989,BRONZE zetsuai since 1989,1,1996-12-04,manga r+ - mild nuditi productioni.g drama music romanc sport yaoi,https://myanimelist.cdn-dena.com/images/anime/5/73227.jpg,posters/1042.jpg
25967,Backkom Sports,빼꼼 Sports,52,,origin g - all age rganimationstudio comedi kid sport,https://myanimelist.cdn-dena.com/images/anime/12/65731.jpg,posters/25967.jpg
3035,Chouon Senshi Borgman,超音戦士ボーグマン,35,1988-04-13,other pg-13 - teen 13 or older productionre asahiproduct action sci-fi demon,https://myanimelist.cdn-dena.com/images/anime/11/23045.jpg,posters/3035.jpg
7580,Ikkitousen: Xtreme Xecutor,一騎当千 Xtreme Xecutor,12,2010-03-26,manga r+ - mild nuditi arm tnk action ecchi martialart school superpow,https://myanimelist.cdn-dena.com/images/anime/2/18209.jpg,posters/7580.jpg
2391,SD Gundam Force,SDガンダムフォース,52,2004-01-07,origin pg-13 - teen 13 or older sunris adventur comedi fantasi mecha,https://myanimelist.cdn-dena.com/images/anime/11/34845.jpg,posters/2391.jpg
4028,Slayers Revolution,スレイヤーズ,13,2008-07-03,light novel pg-13 - teen 13 or older j.c.staff adventur comedi fantasi,https://myanimelist.cdn-dena.com/images/anime/7/20940.jpg,posters/4028.jpg
33122,Pâtisserie no Monster,パティシエのモンスター,4,2016-04-26,pictur book g - all age dwarf sliceoflif,https://myanimelist.cdn-dena.com/images/anime/2/79572.jpg,posters/33122.jpg
34474,Tsukipro The Animation,TSUKIPRO THE ANIMATION,13,2017-10-04,music pg-13 - teen 13 or older pra music,https://myanimelist.cdn-dena.com/images/anime/4/88060.jpg,posters/34474.jpg
31098,Ushio to Tora (TV) 2nd Season,うしおととら,13,2016-04-01,manga pg-13 - teen 13 or older mappa action adventur comedi demon supernatur shounen,https://myanimelist.cdn-dena.com/images/anime/4/78567.jpg,posters/31098.jpg
8876,Koe de Oshigoto! The Animation,こえでおしごと! The ANIMATION,2,2010-11-17,manga r+ - mild nuditi studiogokumi comedi ecchi seinen,https://myanimelist.cdn-dena.com/images/anime/5/25524.jpg,posters/8876.jpg
33035,"Yuyushiki: Komarasetari, Komarasaretari",ゆゆ式 OVA『困らせたり、困らされたり』,1,2017-02-22,4-koma manga pg-13 - teen 13 or older kinemacitru sliceoflif comedi school,https://myanimelist.cdn-dena.com/images/anime/7/90116.jpg,posters/33035.jpg
34602,Guomin Laogong Dai Huijia,国民老公带回家,12,2016-10-03,novel pg-13 - teen 13 or older g.cmayanimation&amp;film drama romanc school,https://myanimelist.cdn-dena.com/images/anime/3/84981.jpg,posters/34602.jpg
16706,Kami nomi zo Shiru Sekai: Megami-hen,神のみぞ知るセカイ 女神篇,12,2013-07-09,manga pg-13 - teen 13 or older manglob harem comedi supernatur romanc shounen,https://myanimelist.cdn-dena.com/images/anime/6/51949.jpg,posters/16706.jpg
189,Love Hina,ラブひな,24,2000-04-19,manga pg-13 - teen 13 or older xebec comedi ecchi harem romanc shounen sliceoflif,https://myanimelist.cdn-dena.com/images/anime/1/189.jpg,posters/189.jpg
15097,Tropical Kiss,トロピカルKISS,3,2012-10-26,visual novel rx - hentai collaborationwork hentai,https://myanimelist.cdn-dena.com/images/anime/8/44698.jpg,posters/15097.jpg
1441,Ginga Tetsudou no Yoru,銀河鉄道の夜,1,1985-07-13,novel g - all age grouptac drama fantasi histor kid mysteri,https://myanimelist.cdn-dena.com/images/anime/6/64861.jpg,posters/1441.jpg
878,Zegapain,ゼーガペイン,26,2006-04-06,origin pg-13 - teen 13 or older sunris action mecha romanc sci-fi,https://myanimelist.cdn-dena.com/images/anime/6/76949.jpg,posters/878.jpg
330,Midori no Hibi,美鳥の日々,13,2004-04-04,manga r+ - mild nuditi studiopierrot comedi drama romanc ecchi shounen,https://myanimelist.cdn-dena.com/images/anime/13/56961.jpg,posters/330.jpg
34300,Quanzhi Fashi,全职法师,12,2016-09-02,novel pg-13 - teen 13 or older shanghaifochfilmcultureinvest action magic fantasi school,https://myanimelist.cdn-dena.com/images/anime/9/83819.jpg,posters/34300.jpg
3835,Ai no Gakkou Cuore Monogatari,愛の学校 クオレ物語,26,1981-04-03,novel g - all age nipponanim sliceoflif histor drama school,https://myanimelist.cdn-dena.com/images/anime/10/6839.jpg,posters/3835.jpg
16247,Satsujin Kippu wa Heart-iro,殺人切符はハート色,1,1990-02-03,novel pg-13 - teen 13 or older nipponanim studiowho mysteri shoujo,https://myanimelist.cdn-dena.com/images/anime/6/43729.jpg,posters/16247.jpg
2412,Cambrian,カンブリアン,2,2005-11-25,manga rx - hentai studiojam hentai,https://myanimelist.cdn-dena.com/images/anime/12/37477.jpg,posters/2412.jpg
31680,Super Lovers,SUPER LOVERS（スーパーラヴァーズ）,10,2016-04-06,manga pg-13 - teen 13 or older studiodeen sliceoflif comedi drama romanc shounenai,https://myanimelist.cdn-dena.com/images/anime/4/78450.jpg,posters/31680.jpg
11693,Match Uri no Shoujo,マッチ売りの少女,1,1971-12-12,book g - all age toeianim drama kid,https://myanimelist.cdn-dena.com/images/anime/5/32635.jpg,posters/11693.jpg
2785,OZ,オズ,2,1992-08-28,manga r - 17+ (violenc & profanity) madhous studiofantasia action militari sci-fi drama shoujo,https://myanimelist.cdn-dena.com/images/anime/13/77858.jpg,posters/2785.jpg
14811,GJ-bu,GJ部,12,2013-01-10,light novel pg-13 - teen 13 or older dogakobo comedi school sliceoflif,https://myanimelist.cdn-dena.com/images/anime/10/45995.jpg,posters/14811.jpg
29,Zipang,ジパング,26,2004-10-08,manga pg-13 - teen 13 or older studiodeen action militari sci-fi histor drama seinen,https://myanimelist.cdn-dena.com/images/anime/13/75740.jpg,posters/29.jpg
4177,Bounen no Xamdou,亡念のザムド,26,2008-07-15,origin pg-13 - teen 13 or older bone action militari sci-fi,https://myanimelist.cdn-dena.com/images/anime/2/23189.jpg,posters/4177.jpg
11703,Code:Breaker,CØDE:BREAKER,13,2012-10-07,manga r - 17+ (violenc & profanity) kinemacitru action comedi school shounen superpow supernatur,https://myanimelist.cdn-dena.com/images/anime/13/57251.jpg,posters/11703.jpg
25915,Sakura Capusule,サクラカプセル,1,2014-08-29,origin g - all age lerch sliceoflif kid,https://myanimelist.cdn-dena.com/images/anime/8/75512.jpg,posters/25915.jpg
2962,Digimon Adventure 02 Movies,映画 デジモンアドベンチャー０２,2,2000-07-08,origin pg - children toeianim adventur fantasi kid sci-fi,https://myanimelist.cdn-dena.com/images/anime/7/82960.jpg,posters/2962.jpg
5774,Seitokaichou ni Chuukoku,生徒会長に忠告,2,2009-11-27,manga r+ - mild nuditi primetim comedi drama romanc school yaoi,https://myanimelist.cdn-dena.com/images/anime/5/17008.jpg,posters/5774.jpg
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,ピンク・レディー物語 栄光の天使たち,33,1978-10-24,other g - all age toeianim music sliceoflif drama,https://myanimelist.cdn-dena.com/images/anime/6/46585.jpg,posters/17423.jpg
32697,Ozmafia!!,オズマフィア,12,2016-07-07,visual novel pg-13 - teen 13 or older creatorsinpack harem histor romanc fantasi shoujo,https://myanimelist.cdn-dena.com/images/anime/9/80549.jpg,posters/32697.jpg
9441,Yume-iro Pâtissière SP Professional,夢色パティシエールSP（スペシャル）プロフェッショナル,13,2010-10-03,manga g - all age studiopierrot sliceoflif shoujo,https://myanimelist.cdn-dena.com/images/anime/2/27794.jpg,posters/9441.jpg
2825,Arabian Nights: Sindbad no Bouken (TV),アラビアンナイト シンドバットの冒険,52,1975-10-01,book g - all age nipponanim adventur fantasi magic romanc,https://myanimelist.cdn-dena.com/images/anime/2/31935.jpg,posters/2825.jpg
2215,Kishin Taisen Gigantic Formula,機神大戦 ギガンティック・フォーミュラ,26,2007-04-05,origin pg-13 - teen 13 or older brain&#039;sbas mecha sci-fi,https://myanimelist.cdn-dena.com/images/anime/2/21716.jpg,posters/2215.jpg
1029,Omoide Poroporo,おもひでぽろぽろ,1,1991-07-20,manga g - all age studiogh sliceoflif drama romanc,https://myanimelist.cdn-dena.com/images/anime/9/75922.jpg,posters/1029.jpg
36296,Hinamatsuri,ヒナまつり,12,2018-04-06,manga pg-13 - teen 13 or older feel. sci-fi sliceoflif comedi supernatur seinen,https://myanimelist.cdn-dena.com/images/anime/1943/91370.jpg,posters/36296.jpg
31223,Phantasy Star Online 2 The Animation,ファンタシースターオンライン２ ジ アニメーション,12,2016-01-08,game pg-13 - teen 13 or older telecomanimationfilm action game sci-fi school,https://myanimelist.cdn-dena.com/images/anime/5/78120.jpg,posters/31223.jpg
9289,Hanasaku Iroha,花咲くいろは,26,2011-04-03,origin pg-13 - teen 13 or older p.a.work sliceoflif comedi drama,https://myanimelist.cdn-dena.com/images/anime/3/28967.jpg,posters/9289.jpg
34257,Cinderella Girls Gekijou,シンデレラガールズ劇場,13,2017-04-04,4-koma manga pg-13 - teen 13 or older gather lesprit sliceoflif comedi,https://myanimelist.cdn-dena.com/images/anime/10/89786.jpg,posters/34257.jpg
30137,Big Order,ビッグオーダー,1,2015-10-03,manga r+ - mild nuditi asread action superpow shounen,https://myanimelist.cdn-dena.com/images/anime/12/78945.jpg,posters/30137.jpg
33739,Tian Xin Ge Ge,甜心格格,52,2011-10-04,origin pg - children puzzleanimationstudiolimit comedi histor kid,https://myanimelist.cdn-dena.com/images/anime/12/81128.jpg,posters/33739.jpg
8961,Tono to Issho: Ippunkan Gekijou,殿といっしょ 1分間劇場,12,2010-07-06,4-koma manga pg-13 - teen 13 or older gather comedi samurai seinen,https://myanimelist.cdn-dena.com/images/anime/9/24947.jpg,posters/8961.jpg
5081,Bakemonogatari,化物語,15,2009-07-03,light novel r - 17+ (violenc & profanity) shaft romanc supernatur mysteri vampir,https://myanimelist.cdn-dena.com/images/anime/11/75274.jpg,posters/5081.jpg
33948,Hinako Note,ひなこのーと,12,2017-04-07,4-koma manga pg-13 - teen 13 or older passion sliceoflif comedi,https://myanimelist.cdn-dena.com/images/anime/2/84858.jpg,posters/33948.jpg
37360,Imouto Paradise! 3 The Animation,妹ぱらだいす! 3 The Animation,0,2018-04-27,visual novel rx - hentai animeantennaiinkai hentai,https://myanimelist.cdn-dena.com/images/anime/1354/90785.jpg,posters/37360.jpg
29093,Grisaia no Meikyuu: Caprice no Mayu 0,グリザイアの迷宮 カプリスの繭0,1,2015-04-12,visual novel r+ - mild nuditi 8bit drama,https://myanimelist.cdn-dena.com/images/anime/2/73152.jpg,posters/29093.jpg
36492,Road to You: Kimi e to Tsuzuku Michi,ROAD TO YOU ~君へと続く道~,1,2017-10-11,origin g - all age theanswerstudio drama romanc,https://myanimelist.cdn-dena.com/images/anime/11/88116.jpg,posters/36492.jpg
14247,Lunn wa Kaze no Naka,るんは風の中,1,1985-04-13,manga g - all age tezukaproduct drama romanc,https://myanimelist.cdn-dena.com/images/anime/4/39209.jpg,posters/14247.jpg
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,まりもの花 ～最強武闘派小学生伝説～,1,2012-03-18,manga g - all age kinemacitru action shoujo,https://myanimelist.cdn-dena.com/images/anime/12/38379.jpg,posters/13835.jpg
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,中二病でも恋がしたい! 煌めきの... 聖爆誕祭（スラップステック・ノエル）,1,2013-06-19,light novel pg-13 - teen 13 or older kyotoanim sliceoflif comedi drama romanc school,https://myanimelist.cdn-dena.com/images/anime/7/45512.jpg,posters/16934.jpg
3166,Ayakashi,アヤカシ,12,2007-12-12,visual novel r - 17+ (violenc & profanity) tokyokid action sci-fi horror fantasi,https://myanimelist.cdn-dena.com/images/anime/5/20942.jpg,posters/3166.jpg
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,ふうせんいぬティニー なんだかふしぎな きょうりゅうのくに,1,2017-08-25,pictur book g - all age craftar adventur kid,https://myanimelist.cdn-dena.com/images/anime/3/83801.jpg,posters/34756.jpg
34787,Idol Time PriPara,アイドルタイムプリパラ,51,2017-04-04,game pg - children tatsunokoproduct dongwooa&amp; music school shoujo,https://myanimelist.cdn-dena.com/images/anime/3/86056.jpg,posters/34787.jpg
12393,Oyako Club,親子クラブ,1818,1994-10-03,origin g - all age eiken sliceoflif comedi,https://myanimelist.cdn-dena.com/images/anime/8/34817.jpg,posters/12393.jpg
31478,Bungou Stray Dogs,文豪ストレイドッグス,12,2016-04-07,manga r - 17+ (violenc & profanity) bone action mysteri comedi supernatur seinen,https://myanimelist.cdn-dena.com/images/anime/3/79409.jpg,posters/31478.jpg
2982,Yuuwaku,誘惑,2,2003-07-25,visual novel rx - hentai at-2 hentai school,https://myanimelist.cdn-dena.com/images/anime/11/31529.jpg,posters/2982.jpg
2593,Kara no Kyoukai 1: Fukan Fuukei,劇場版 空の境界 the Garden of sinners 第一章『俯瞰風景』,1,2007-12-01,light novel r - 17+ (violenc & profanity) ufot action mysteri supernatur thriller,https://myanimelist.cdn-dena.com/images/anime/12/21741.jpg,posters/2593.jpg
33091,Planetarian: Chiisana Hoshi no Yume,planetarian～ちいさなほしのゆめ～,5,2016-07-07,visual novel pg-13 - teen 13 or older davidproduct sci-fi drama,https://myanimelist.cdn-dena.com/images/anime/11/80753.jpg,posters/33091.jpg
2422,Kenritsu Chikyuu Boueigun,県立地球防衛軍,1,1986-03-21,manga pg-13 - teen 13 or older studiogallop action sci-fi adventur comedi shounen,https://myanimelist.cdn-dena.com/images/anime/7/75317.jpg,posters/2422.jpg
1936,Misute♡naide Daisy,みすて♡ないでデイジー,12,1997-07-03,manga pg-13 - teen 13 or older studiodeen sci-fi comedi romanc shounen,https://myanimelist.cdn-dena.com/images/anime/1/1936.jpg,posters/1936.jpg
23273,Shigatsu wa Kimi no Uso,四月は君の嘘,22,2014-10-10,manga pg-13 - teen 13 or older a-1pictur drama music romanc school shounen,https://myanimelist.cdn-dena.com/images/anime/3/67177.jpg,posters/23273.jpg
13993,Goulart Knights: Evoked the Beginning White,グラール騎士団 Evoked THE Beginning White,1,2011-09-26,origin pg-13 - teen 13 or older studioblanc action drama fantasi shoujo supernatur,https://myanimelist.cdn-dena.com/images/anime/10/38821.jpg,posters/13993.jpg
24029,Shijou Saikyou no Deshi Kenichi Specials,史上最強の弟子 ケンイチ,4,2013-11-15,manga r+ - mild nuditi brain&#039;sbas action martialart comedi school shounen,https://myanimelist.cdn-dena.com/images/anime/12/62889.jpg,posters/24029.jpg
1002,Top wo Nerae 2! Diebuster,トップをねらえ2！DIEBUSTER,6,2004-10-03,origin r+ - mild nuditi gainax action sci-fi space comedi drama mecha,https://myanimelist.cdn-dena.com/images/anime/7/50475.jpg,posters/1002.jpg
31848,Ojisan to Marshmallow,おじさんとマシュマロ,12,2016-01-08,web manga pg-13 - teen 13 or older creatorsinpack sliceoflif comedi romanc,https://myanimelist.cdn-dena.com/images/anime/7/78113.jpg,posters/31848.jpg
32051,One Piece: Adventure of Nebulandia,ワンピース～アドベンチャー オブ ネブランディア～,1,2015-12-19,manga pg-13 - teen 13 or older toeianim action adventur comedi superpow fantasi shounen,https://myanimelist.cdn-dena.com/images/anime/5/77050.jpg,posters/32051.jpg
36043,Net-juu no Susume Special,ネト充のススメ,1,2017-12-08,web manga pg-13 - teen 13 or older signal.md game comedi romanc,https://myanimelist.cdn-dena.com/images/anime/7/90115.jpg,posters/36043.jpg
33026,Time Bokan 24,タイムボカン24,24,2016-10-01,origin pg-13 - teen 13 or older tatsunokoproduct adventur comedi mecha,https://myanimelist.cdn-dena.com/images/anime/2/82232.jpg,posters/33026.jpg
8740,One Piece Film: Strong World Episode 0,ワンピース　フィルム　ストロングワールド　エピソードゼロ,1,,manga pg-13 - teen 13 or older toeianim action adventur comedi fantasi shounen superpow,https://myanimelist.cdn-dena.com/images/anime/2/24152.jpg,posters/8740.jpg
1253,Saint Seiya: Meiou Hades Meikai-hen,聖闘士星矢 冥王ハーデス冥界編,12,2005-12-17,manga pg-13 - teen 13 or older toeianim action adventur demon fantasi sci-fi shounen superpow,https://myanimelist.cdn-dena.com/images/anime/12/75732.jpg,posters/1253.jpg
31853,Biohazard: Vendetta,バイオハザード ヴェンデッタ,1,2017-05-27,game r - 17+ (violenc & profanity) marzaanimationplanet action horror sci-fi,https://myanimelist.cdn-dena.com/images/anime/6/83300.jpg,posters/31853.jpg
645,Hikaru no Go: Journey to the North Star Cup,ヒカルの碁 北斗杯への道,1,2004-01-03,manga g - all age studiopierrot game shounen,https://myanimelist.cdn-dena.com/images/anime/12/78453.jpg,posters/645.jpg
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,映画 プリキュアオールスターズDX2 希望の光☆レインボージュエルを守れ!,1,2010-03-20,origin g - all age toeianim action fantasi magic shoujo,https://myanimelist.cdn-dena.com/images/anime/9/20237.jpg,posters/8133.jpg
1607,Venus Versus Virus,ヴィーナス ヴァーサス ヴァイアラス,12,2007-01-12,manga pg-13 - teen 13 or older studiohibari drama romanc supernatur,https://myanimelist.cdn-dena.com/images/anime/4/18842.jpg,posters/1607.jpg
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,あはれ！名作くん DVD巻発売決定！,0,2017-05-05,origin g - all age pieintheski comedi parodi,https://myanimelist.cdn-dena.com/images/anime/2/85783.jpg,posters/35590.jpg
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,12,2015-07-04,novel r - 17+ (violenc & profanity) a-1pictur action militari adventur fantasi,https://myanimelist.cdn-dena.com/images/anime/8/76222.jpg,posters/28907.jpg
487,Girls Bravo: Second Season,GIRLSブラボー second season,13,2005-01-27,manga r+ - mild nuditi aicspirit comedi ecchi fantasi harem romanc school,https://myanimelist.cdn-dena.com/images/anime/7/20149.jpg,posters/487.jpg
10470,God Eater Prologue,ゴッドイータープロモーションビデオ,1,2009-09-28,game r - 17+ (violenc & profanity) ufot action militari sci-fi fantasi,https://myanimelist.cdn-dena.com/images/anime/12/49159.jpg,posters/10470.jpg
5928,Kigyou Senshi Yamazaki: Long Distance Call,企業戦士YAMAZAKI ~LONG DISTANCE CALL~,1,1997-10-25,manga pg-13 - teen 13 or older ripplefilm sci-fi drama seinen,https://myanimelist.cdn-dena.com/images/anime/3/81714.jpg,posters/5928.jpg
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ！ショートアニメ,5,2015-09-25,manga pg-13 - teen 13 or older silverlink. comedi magic ecchi,https://myanimelist.cdn-dena.com/images/anime/7/81262.jpg,posters/31056.jpg
435,Magic Knight Rayearth,魔法騎士（マジックナイト）レイアース,20,1994-10-17,manga pg-13 - teen 13 or older tokyomovieshinsha adventur comedi drama fantasi magic mecha romanc shoujo,https://myanimelist.cdn-dena.com/images/anime/1957/92265.jpg,posters/435.jpg
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,魔法のプリンセス　ミンキーモモ（夢を抱きしめて）,62,1991-10-02,origin g - all age productionre magic shoujo,https://myanimelist.cdn-dena.com/images/anime/11/13201.jpg,posters/5953.jpg
36470,Tada-kun wa Koi wo Shinai,多田くんは恋をしない,12,2018-04-05,origin pg-13 - teen 13 or older dogakobo sliceoflif comedi romanc,https://myanimelist.cdn-dena.com/images/anime/1446/91841.jpg,posters/36470.jpg
18039,Rescue Me!,れすきゅーME!,1,2013-06-20,manga r+ - mild nuditi hoodsentertain ecchi harem romanc,https://myanimelist.cdn-dena.com/images/anime/12/52033.jpg,posters/18039.jpg
243,Gravitation,グラビテーション,13,2000-10-04,manga pg-13 - teen 13 or older studiodeen comedi music romanc shoujo shounenai,https://myanimelist.cdn-dena.com/images/anime/4/21856.jpg,posters/243.jpg
28915,Hidamari Sketch x ☆☆☆ Recap,ひだまりスケッチ x ☆☆☆,1,2012-09-26,4-koma manga pg-13 - teen 13 or older shaft sliceoflif comedi school,https://myanimelist.cdn-dena.com/images/anime/11/70497.jpg,posters/28915.jpg
5034,Shikabane Hime: Kuro,屍姫 玄,12,2009-01-01,manga r - 17+ (violenc & profanity) gainax feel. action horror,https://myanimelist.cdn-dena.com/images/anime/3/29945.jpg,posters/5034.jpg
32415,Garo: Honoo no Kokuin - Home,牙狼〈GARO〉-炎の刻印- 第25話「糸車-HOME-」,1,2015-09-16,origin pg-13 - teen 13 or older mappa action demon supernatur magic fantasi,https://myanimelist.cdn-dena.com/images/anime/11/77787.jpg,posters/32415.jpg
11339,A-Channel+smile,Aチャンネル+smile（プラス スマイル）,2,2012-03-21,4-koma manga pg-13 - teen 13 or older studiogokumi comedi school seinen sliceoflif,https://myanimelist.cdn-dena.com/images/anime/12/35321.jpg,posters/11339.jpg
30437,Wakako-zake,ワカコ酒,12,2015-07-05,manga pg-13 - teen 13 or older officedci seinen sliceoflif,https://myanimelist.cdn-dena.com/images/anime/9/76018.jpg,posters/30437.jpg
1300,Omishi Mahou Gekijou: Risky★Safety,臣士魔法劇場 リスキー★セフティ,24,1999-10-05,manga pg - children appp comedi shounen,https://myanimelist.cdn-dena.com/images/anime/13/14714.jpg,posters/1300.jpg
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,ドラゴンボールＺ 極限バトル！三大超サイヤ人,1,1992-07-11,manga pg-13 - teen 13 or older toeianim action sci-fi adventur comedi fantasi shounen,https://myanimelist.cdn-dena.com/images/anime/2/10199.jpg,posters/900.jpg
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",神様はじめました「神様、幸せになる」,1,2016-12-20,manga pg-13 - teen 13 or older tmsentertain comedi demon supernatur romanc fantasi shoujo,https://myanimelist.cdn-dena.com/images/anime/4/83437.jpg,posters/33323.jpg
9608,Yuri Seijin Naoko-san,百合星人ナオコサン,1,2010-12-18,manga pg-13 - teen 13 or older ufot comedi shoujoai,https://myanimelist.cdn-dena.com/images/anime/11/75498.jpg,posters/9608.jpg
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,ポケットモンスター ベストウィッシュ 「ビクティニと黒き英雄」,1,2011-07-16,game pg - children productioni.g xebec olm adventur comedi drama fantasi kid,https://myanimelist.cdn-dena.com/images/anime/13/29620.jpg,posters/9917.jpg
36956,Jewelry The Animation,Jewelry THE ANIMATION,1,2018-01-05,manga rx - hentai bootleg hentai romanc,https://myanimelist.cdn-dena.com/images/anime/3/89486.jpg,posters/36956.jpg
34324,Chiryokumaru,知力丸,1,2016-11-01,origin pg-13 - teen 13 or older studio4°c action,https://myanimelist.cdn-dena.com/images/anime/5/82646.jpg,posters/34324.jpg
28825,Himouto! Umaru-chan,干物妹！うまるちゃん,12,2015-07-09,manga pg-13 - teen 13 or older dogakobo comedi school seinen sliceoflif,https://myanimelist.cdn-dena.com/images/anime/12/75086.jpg,posters/28825.jpg
6964,Yuu☆Yuu☆Hakusho Picture Drama,幽☆遊☆白書,1,2009-10-27,manga pg-13 - teen 13 or older studiopierrot action martialart comedi demon shounen,https://myanimelist.cdn-dena.com/images/anime/5/19920.jpg,posters/6964.jpg
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,アイドルマスター シンデレラガールズ ２周年記念ＰＶ,1,2013-11-28,game pg-13 - teen 13 or older a-1pictur music,https://myanimelist.cdn-dena.com/images/anime/3/67139.jpg,posters/21409.jpg
20431,Hoozuki no Reitetsu,鬼灯の冷徹,13,2014-01-10,manga pg-13 - teen 13 or older witstudio comedi demon supernatur fantasi seinen,https://myanimelist.cdn-dena.com/images/anime/7/87177.jpg,posters/20431.jpg
13535,Binbougami ga!,貧乏神が!,13,2012-07-05,manga pg-13 - teen 13 or older sunris comedi parodi shounen supernatur,https://myanimelist.cdn-dena.com/images/anime/8/39333.jpg,posters/13535.jpg
30385,Valkyrie Drive: Mermaid,ヴァルキリードライヴ　マーメイド,12,2015-10-10,origin r+ - mild nuditi arm action ecchi fantasi shoujoai,https://myanimelist.cdn-dena.com/images/anime/13/75528.jpg,posters/30385.jpg
262,Happy☆Lesson: The Final,HAPPY☆LESSON THE FINAL,3,2004-05-25,manga pg-13 - teen 13 or older studiohibari comedi harem romanc school,https://myanimelist.cdn-dena.com/images/anime/11/75578.jpg,posters/262.jpg
19613,New Initial D Movie: Legend 1 - Kakusei,新劇場版　頭文字［イニシャル］D Legend1 -覚醒-,1,2014-08-24,manga pg-13 - teen 13 or older sanzigen lidenfilm action car seinen sport,https://myanimelist.cdn-dena.com/images/anime/7/75648.jpg,posters/19613.jpg
